frame, time,Joint1: JointValue (degree),Joint1: JointVel (degree/s),Joint1: JointAccl (degree/s^2),Joint1: GenForce (N.m),Joint2: JointValue (degree),Joint2: JointVel (degree/s),Joint2: JointAccl (degree/s^2),Joint2: GenForce (N.m),Joint3: JointValue (degree),Joint3: JointVel (degree/s),Joint3: JointAccl (degree/s^2),Joint3: GenForce (N.m),Joint4: JointValue (degree),Joint4: JointVel (degree/s),Joint4: JointAccl (degree/s^2),Joint4: GenForce (N.m),Joint5: JointValue (degree),Joint5: JointVel (degree/s),Joint5: JointAccl (degree/s^2),Joint5: GenForce (N.m),Joint6: JointValue (degree),Joint6: JointVel (degree/s),Joint6: JointAccl (degree/s^2),Joint6: GenForce (N.m),
11,0.1,-0.00155881949862497,-0.0641299710893028,-1.54601486455227,0.151335102613052,1.74848414508353,31.8005021268709,289.156599074544,17.0703261538957,1.7237602073598,31.2065747739001,279.872556277807,0.0717280922978837,0.00155880487999928,0.064129104952871,1.54598668589441,6.37572935208266E-08,0.0236758821914902,0.543116811285944,7.96781326672677,0.00142172864579755,1.47569629339416E-08,8.78281429989759E-07,2.86377963092874E-05,-3.92838759770552E-10,
12,0.11,-0.00230015573064893,-0.0848086095922982,-1.88534104429525,0.165966034331524,2.08081157552016,34.690349048278,289.12197464257,17.0548472848192,2.04959387063787,33.9825483484061,278.469287872919,0.0869756013091499,0.00230012994158611,0.084807204670995,1.88529742231581,9.31053339995419E-08,0.0295755905462731,0.639210950326666,9.03612115215748,0.00155552745318245,2.61099476153013E-08,1.43085868228187E-06,4.45804012646012E-05,-7.5229696939058E-10,
13,0.12,-0.00326733613227438,-0.109370163453616,-2.25735576955468,0.180709281509068,2.44202345681379,37.5796832558646,289.076787964066,17.0389857112569,2.4030965717013,36.7423639204289,276.924458993262,0.102056892941333,0.00326729257205317,0.109367963011771,2.25729040277502,1.32664674077514E-07,0.0364960894698998,0.747522934783423,10.2070382556244,0.0016885108222408,4.42591912297517E-08,2.2529561117984E-06,6.72616843214868E-05,-1.3811849761391E-09,
14,0.13,-0.00450082222462119,-0.138144648614489,-2.66225991542499,0.195597574354336,2.83211400118173,40.4683686006476,289.019049596725,17.0225987776293,2.78409958892363,39.4845768586346,275.236119151135,0.116934299091436,0.0045007512770886,0.138141302118979,2.66216457207162,1.85151560711124E-07,0.0445646407714948,0.86907921600111,11.4806335937244,0.00182045256088422,7.23927174675273E-08,3.44815713729345E-06,9.8924341276001E-05,-2.44515742208608E-09,
15,0.14,-0.00604438859416239,-0.171465045763043,-3.10031514749945,0.210669354642441,3.25107594869122,43.3562463971697,288.946593609188,17.0055281918689,3.192419657572,42.2077219193659,273.402237556442,0.131564926657284,0.0060442765622968,0.171460082413289,3.10017921073358,2.53851521288692E-07,0.0539187655523775,1.00490588499656,12.8569108453901,0.00195109072258016,1.14890649403675E-07,5.15273472725691E-06,0.000142448863706495,-4.19278674125734E-09,
16,0.15,-0.00794515630745727,-0.209668075979558,-3.57185485931378,0.225969211187462,3.69890033310926,46.2431336470058,288.857076767171,16.9876003299522,3.62785876120238,44.910312771935,271.420724606521,0.145900488869159,0.0079449840546545,0.20966087233152,3.57166478586186,3.42727520850114E-07,0.0647062361928128,1.15602776016758,14.3357913503312,0.00208012556356722,1.77696037995572E-07,7.54483553440498E-06,0.00020152765197496,-6.98875942346834E-09,
17,0.16,-0.0102536346900083,-0.253095100192649,-4.077296064932,0.241548307425509,4.17557622995278,49.1288212538638,288.747977696321,16.9686265332606,4.09020391947367,47.5908417588636,269.289454743352,0.159887169008881,0.0102533759236866,0.253084840773129,4.07703474208142,4.5655288815972E-07,0.0770850583040133,1.32346729038755,15.9170961036705,0.002207217705783,2.68789599028394E-07,1.08561878562897E-05,0.000280887788091209,-1.13573800735441E-08,
18,0.17,-0.0130237727572944,-0.302093152615696,-4.61715228531055,0.257464799450737,4.68109048665501,52.013072230358,288.616596041186,16.9484033983054,4.57922697479151,50.247779903357,267.00629058848,0.173465520886615,0.0130233918784166,0.302078782223742,4.61679826814986,6.01075301925973E-07,0.0912234407561921,1.50824326490052,17.6005268404876,0.00233198654893091,3.98796931966576E-07,1.53870293513294E-05,0.000386575631035379,-1.80387437505896E-08,
19,0.18,-0.0163130216903244,-0.357016118880349,-5.19204747739145,0.273784242416951,5.21542743476655,54.8956198968088,288.460051644745,16.9267130583621,5.09468438031032,52.8795771752643,264.569108256927,0.186570410675908,0.0163124711182383,0.356996285030942,5.19157408437161,7.83219465032564E-07,0.10729975181304,1.71136932252777,19.3856463144944,0.00245400898110498,5.81764611437863E-07,2.15251283020362E-05,0.000526319355169899,-2.80603043174339E-08,
20,0.19,-0.0201824098584419,-0.418226070259138,-5.80273106679477,0.290579982652408,5.77856858411439,57.7761660727563,288.275283778921,16.9033234566378,5.63631699192904,55.4846630256501,261.975823742016,0.199131004897126,0.0201816267235806,0.418199053931298,5.80210530703573,1.0113377124182E-06,0.125502459334086,1.93385225390445,21.2718578860084,0.00257281844377898,8.36151316927811E-07,2.97699868787501E-05,0.000709988978542186,-4.28269684233821E-08,
21,0.2,-0.024696632009961,-0.486094766189839,-6.45009415862126,0.307933532097094,6.37049229885135,60.6543792622862,288.059050463165,16.8779886107572,6.20384986701099,58.0614471988812,259.224420253608,0.211070809479289,0.0246955340868547,0.486058398686042,6.44927545873495,1.2955197574793E-06,0.14603005295011,2.17669009178587,23.2583845456658,0.00268790441378125,1.18609229340476E-06,4.07635717851782E-05,0.000950177373235878,-6.42332843495528E-08,
22,0.21,-0.0299241543780715,-0.561005338299298,-7.13518701635666,0.325934920711361,6.99117345534144,63.5298928347539,287.807927915854,16.8504488686258,6.79699207264128,60.6083208298127,256.312976382679,0.2223077649091,0.029922635107116,0.560956901592819,7.13412570772533,1.64797516364843E-06,0.1690909460743,2.44086998589953,25.3442475117969,0.0027987123720902,1.66301036732958E-06,5.53292229289024E-05,0.00126293027098335,-9.48017756898274E-08,
23,0.22,-0.0359373375870608,-0.643354170294125,-7.85923791630819,0.344683021263558,7.64058308184543,66.4023032030693,287.518310191659,16.8204311561328,7.4154365063034,63.1236578322478,253.239694955725,0.23275440248555,0.0359352600047447,0.643290277720469,7.85787343553783,2.08350502137611E-06,0.194903355584258,2.72736586037085,27.5282445509491,0.00290464433695879,2.30766499510963E-06,7.45207511034072E-05,0.00166865843788677,-1.37851996485878E-07,
24,0.23,-0.042812579394214,-0.733552989461198,-8.62367350451793,0.364285839307325,8.31868797999594,69.2711680023816,287.186409067374,16.7876492177257,8.05885973191138,65.6058165833398,250.002932433059,0.242318066626361,0.042809768757039,0.73346944298161,8.62193224993437,2.62008282864928E-06,0.223695156998503,3.03713585341521,29.8089281825003,0.00300506004699719,3.17275298205348E-06,9.96841586164454E-05,0.00219327106479283,-1.97705462859737E-07,
25,0.24,-0.0506304794679391,-0.832031187124751,-9.43014080479653,0.384860759114964,9.02545032808331,72.1360042727791,286.808254248783,16.7518038516326,8.72692183417241,68.0531419070114,246.601228695934,0.250901208012976,0.0506267143138934,0.83192280663282,9.42793358007823,3.27956884273309E-06,0.255703712976802,3.37111954076281,32.1845839394511,0.003099278888504,4.32620124634511E-06,0.000132534910768103,0.00286957608764351,-2.79932254067277E-07,
26,0.25,-0.0594760285851189,-0.939238387262071,-10.280531050502,0.406534733726539,9.7608272662143,74.9962866505147,286.379693982044,16.7125831424575,9.41926629427738,70.4639673577844,243.033337058612,0.258401752101488,0.059471029926882,0.939098806494223,10.2777500125053,4.08858734552183E-06,0.291175672997643,3.73023494615894,34.6532088680917,0.00318658267058621,5.85532407073488E-06,0.000175254260522784,0.00373900071101624,-3.91645782799254E-07,
27,0.26,-0.0694388248330492,-1.05564728461033,-11.1770055390271,0.429444403961824,10.5247704634553,77.8514455732735,285.896396164549,16.6696626950475,10.1355198899218,72.8366178046517,239.298254333072,0.264713547164243,0.0694322431174366,1.05546870712845,11.1735205501517,5.07960252101943E-06,0.330366742109326,4.11537534425019,37.2124904590205,0.00326621936160952,7.87205554114403E-06,0.000230608794291688,0.00485369396966881,-5.41853022493048E-07,
28,0.27,-0.0806133196264503,-1.18175677602679,-12.1220237366918,0.45373612704443,11.3172256671329,80.7008655061325,285.353850062317,16.6227058749265,10.8752926226471,75.1694123127861,235.395250766203,0.269726895552469,0.0806047190229665,1.18152968343196,12.1176780022756,6.29223618352319E-06,0.373541416714422,4.52740586321542,39.859786210645,0.00333740791142678,1.05195132862558E-05,0.000302098135522513,0.00627908285804206,-7.41868363251809E-07,
29,0.28,-0.0930990966010481,-1.31809541161666,-13.1183738928521,0.479565890178732,12.1381322345369,83.5438831961183,284.747368753314,16.5713640622235,11.6381776754598,77.4606673189728,231.32389966208,0.273329171283191,0.0930879360964421,1.31780821458695,13.1129787405035,7.77487965887471E-06,0.420972685431416,4.96715989661001,42.59210403346,0.00339934429596118,1.39802033042968E-05,0.000394136628525607,0.00809696453954861,-1.00580026530073E-06,
30,0.29,-0.107001186725448,-1.46522519523943,-14.1692064554176,0.507099077717832,12.9874226473573,86.3797859646502,284.072092428715,16.5152769278778,12.4237514036374,79.7087000946849,227.084106495341,0.275405526351694,0.106986797398046,1.46486381611313,14.162535085216,9.58666296811075E-06,0.472941693182715,5.43543533604425,45.4060837086787,0.00345120893441587,1.84862388384316E-05,0.000512275843362241,0.010409229597563,-1.35112101102739E-06,
31,0.3,-0.122430423285993,-1.62374576746335,-15.2780706153999,0.536510052107651,13.8650220092857,89.2078100486607,283.322992696477,16.4540727429479,13.2315733615552,81.911832488697,222.676137315899,0.27583968735887,0.122411981010018,1.62329314085666,15.2698506167161,1.17998574039694E-05,0.529737366785238,5.93299063848434,48.297979617766,0.00349217564523919,2.43320203546754E-05,0.000663475911714327,0.0133423254212443,-1.79933114706929E-06,
32,0.31,-0.139503840748736,-1.79429900787285,-16.4489543451729,0.567981498140193,14.7708475273291,92.0271390028053,282.494878043672,16.3873687340486,14.0611863682818,84.0683949390655,218.100646240225,0.274514843127266,0.139480333430831,1.79373448315952,16.4388587365317,1.45028029478035E-05,0.591656000468387,6.46054074411817,51.2636449595774,0.00352142232569427,3.18899102937312E-05,0.000856435044218036,0.0170525848844187,-2.37673168335537E-06,
33,0.32,-0.158345121892289,-1.97757409784916,-17.6863283331337,0.601703466632119,15.7048079775166,94.8369021769009,281.582400625202,16.3147715002022,14.9121166145739,86.1767307421957,213.358701820185,0.271314622974242,0.158315310165442,1.97687272416101,17.6739648349432,1.78034701210151E-05,0.659000799914161,7.01875286283039,54.2985176686477,0.00353814356248041,4.16295372417419E-05,0.00110198811576914,0.0217325637708965,-3.11531880272101E-06,
34,0.33,-0.179085098039024,-2.17431308953263,-18.9951942553898,0.637872036753965,16.6668031558269,97.6361732845511,280.580064556572,16.2358775086247,15.7838738137715,88.235200564576,208.451812076956,0.266124164232781,0.179047468127429,2.1734447601697,18.9800924501634,2.18337871668032E-05,0.732081383604673,7.60824214934169,57.3976082410997,0.0035415654086341,5.41414815839025E-05,0.00141358696456269,0.0276185512744403,-4.05381775794188E-06,
35,0.34,-0.201862307693375,-2.38531703160877,-20.3811378613878,0.676687494980333,17.656723315339,100.423969080809,279.482235896734,16.1502736889986,16.6759513989373,90.2421871805973,203.381947984642,0.258831266486511,0.201815014909,2.38424546026679,20.362733830742,2.67548882963416E-05,0.811213240472296,8.22956728893586,60.5554896630682,0.00353096259658781,7.01662309574311E-05,0.0018078770652684,0.0349994417622225,-5.23887480957576E-06,
36,0.35,-0.226823619428124,-2.61145270778533,-21.8503873828062,0.718351901902232,18.6744485907899,103.199248168668,278.283154513127,16.0575381474286,17.5878267684084,92.1961004176806,198.151565185723,0.249327628844244,0.226764420458081,2.61013420368525,21.828005333197,3.27634674316718E-05,0.896717143075358,8.88322601737132,63.7662896197767,0.0035056785009213,9.06294516409737E-05,0.00230538754398772,0.0442271833103311,-6.72642849009421E-06,
37,0.36,-0.254124925445032,-2.85366004925153,-23.4098778003122,0.763065884564122,19.7198484119377,105.960909956125,276.976948024326,15.9572410222194,18.5189615817301,94.0953822877242,192.763623717976,0.237510165459599,0.254051097229137,2.85204205193868,23.3827080980565,4.00994546550977E-05,0.988918515765502,9.56965059998855,67.0236851408171,0.00346514821963216,0.000116684804540831,0.0029313541454762,0.0557290498393392,-8.58328414063682E-06,
38,0.37,-0.283931912876218,-3.1129602878861,-25.0673215163705,0.811024449869669,20.7927809073486,108.707793787494,275.557648015422,15.8489455035099,19.4688021077184,95.9385122816253,187.221605529542,0.22328239344135,0.283840155445582,3.11097961497557,25.0343944445183,4.905526943895E-05,1.08814675756858,10.2892032961127,70.3208998080312,0.00340892521284709,0.000149765745256619,0.00371669779099769,0.0700220196100099,-1.0888918481485E-05,
39,0.38,-0.316420920586915,-3.39046492228548,-26.8312859778053,0.862411561890556,21.8930923004784,111.438678274506,274.019208716654,15.7322090371082,20.4367796261571,97.7240128013266,181.529529554478,0.206555886340995,0.316307240724212,3.38804567455547,26.7914404000467,5.99869452904519E-05,1.19473451976562,11.0421718355355,73.6507036159929,0.00333671202640951,0.00019164799095556,0.00469918483462661,0.0877295840630365,-1.37375437923393E-05,
40,0.39,-0.351779889985244,-3.68738557349026,-28.7112787603979,0.917393160169824,23.0206163001795,114.152280854461,272.355528325868,15.6065847289526,21.422310884366,99.4504547014456,175.691964114455,0.187251785578782,0.351639461960525,3.68443663122278,28.663124727171,7.33274636812781E-05,1.30901693842962,11.8287649340594,77.0054155307426,0.00324839573865583,0.000244524617183063,0.00592479910083215,0.109601358234695,-1.72404638151907E-05,
41,0.4,-0.390209419133381,-4.00504481112658,-30.7178405572634,0.976108214491528,24.1751734880451,116.847257604225,270.560473139177,15.4716229595684,22.4247986095848,101.116462910017,169.714036401536,0.165302361490223,0.390036418048193,4.00145684318181,30.6597147129155,8.96026789348148E-05,1.43133082244221,12.6491078747125,80.3769087394955,0.00314408890574452,0.000311096070692734,0.00744936033825681,0.136535918009585,-2.15287552813344E-05,
42,0.41,-0.431923930274063,-4.34488803288356,-32.8626463863615,1.03865731091875,25.356570705299,119.522203340121,268.627904630209,15.3268732065268,23.4436320778004,102.720722095138,163.601438780128,0.140652615120593,0.431711332690604,4.34052992534559,32.7925588295804,0.000109450256337082,1.56201379777565,13.5032381801985,83.7566185219926,0.00302417694708987,0.000394677756046099,0.0093404289320748,0.169607351013728,-2.67563092436191E-05,
43,0.42,-0.477152961716061,-4.70849647988496,-35.1586151275118,1.10508814084475,26.5646004422417,122.175652034619,266.551709585267,15.1718860556876,24.4781877392985,104.261982341255,157.360431620297,0.113261911370174,0.476892307232897,4.70321107386314,35.0741861358828,0.000133642076703763,1.7014034090728,14.3911014003414,87.1355526026123,0.00288937310837276,0.000499328281076605,0.0116795426635999,0.21009607762486,-3.31032639697876E-05,
44,0.43,-0.52614259583026,-5.09760146629004,-37.6200271847462,1.17537711624692,27.7990402335752,124.806077581069,264.325833357428,15.0062153568658,25.5278299008381,105.73906479528,150.997842335633,0.0831056333936963,0.525823702063764,5.09120047418534,37.5184119336373,0.000163110571521827,1.84983617978268,15.3125470356198,90.504303761218,0.00274078236114341,0.000630001937144765,0.0145648380759287,0.259524576752478,-4.07798541860246E-05,
45,0.44,-0.579157035647313,-5.514099891595,-40.2626496039824,1.24940615812091,29.0596520632428,127.411894937442,261.944316244779,14.8294204438687,26.591911463934,107.150867238511,144.521060241538,0.0501768468889811,0.57876765765592,5.5063578373855,40.1404486854437,0.000198979427003282,2.00764663230262,16.2673246142743,93.8530643902533,0.00257997583211761,0.000792729553076479,0.0181141166788394,0.319698737624803,-5.00306871840789E-05,
46,0.45,-0.636480343150552,-5.96007108616685,-43.1038673025279,1.32693350130364,30.3461817827207,129.991461678888,259.401332923483,14.6410682892078,27.6697747182607,108.4963695351,137.938026766965,0.0144879603870358,0.636005766659963,5.95071808753507,42.9570204774241,0.000242599007261801,2.175166269731,17.2550799358373,97.1716425867726,0.00240907757324246,0.000994832506161064,0.0224684248707184,0.392755652932983,-6.11394306126653E-05,
47,0.46,-0.698418352727498,-6.43779501121856,-46.162818110375,1.40755713215677,31.6583585469899,132.543079986659,256.6912347711,14.4407353960395,28.7607521886741,109.774638901196,131.257220435066,-0.0239276372607719,0.697840908536754,6.42650818911968,45.986478303542,0.000295586657117503,2.35272252093473,18.2753514882274,100.4494792627,0.00223086563045179,0.00124517540949644,0.0277962261050222,0.481218768171868,-7.44338536723066E-05,
48,0.47,-0.765300773244862,-6.9497717892504,-49.4605279828327,1.49066923864156,32.9958942726728,135.064999097409,253.808594794355,14.2280091391314,29.8641675337411,110.984834930312,124.487635863489,-0.0650139901335339,0.764599257868326,6.93616505329774,49.2489120558263,0.000359871695044197,2.54063765067453,19.3275670387587,103.675665647865,0.00204888934655158,0.00155446383231133,0.034298254463189,0.588061402737918,-9.02910943115944E-05,
49,0.48,-0.837483491658264,-7.49874247392081,-53.0200408858847,1.57539983204949,34.3584831230351,137.555418231481,250.748254721342,14.0024881476646,30.9793364929755,112.126214299238,117.638755807435,-0.108691083337358,0.836632476534643,7.48235438929243,52.7662531977719,0.000437744309763035,2.73922763649585,20.4110403915981,106.838960453446,0.0018676044749569,0.00193559435804125,0.0422131503015516,0.716779753121783,-0.000109142917752889,
50,0.49,-0.915351089701871,-8.08771087131769,-56.8665353029377,1.66054754634365,35.7458010247044,140.012490011281,247.505373621866,13.7637811709415,32.1055678791464,113.198135063942,110.720514957403,-0.15485351754196,0.914320098122345,8.06799026445224,56.562359505607,0.000531906604250431,2.94880101397621,21.5249682955104,109.927805866377,0.00169252671226285,0.00240406535143928,0.0518239907546982,0.871476565644773,-0.000131480569547421,
51,0.5,-0.999319582674744,-8.71996608697628,-61.0274158324128,1.74449562256078,37.1575052210167,142.434324370393,244.075477169269,13.5115036819628,33.2421646110285,114.200060435119,103.743253782693,-0.203369466619866,0.998072109889778,8.69625499306783,60.663069761791,0.000645522509897565,3.16965769171172,22.6684274764815,112.930341470441,0.00153040224370907,0.00297845799472939,0.0634658401101704,1.05695670722306,-0.000157858587045911,
52,0.51,-1.08983938517614,-9.39910528059933,-65.5323636385457,1.82511138826022,38.5932338668444,144.818992940116,240.454506337019,13.2452712589742,34.3884247807359,115.13156189681,96.7176601483625,-0.254080106593356,1.08833173287799,9.3706187762024,65.0962115904812,0.000782260973890045,3.40208773712541,23.8403717605173,115.834415155378,0.00138939016577083,0.00368099846109203,0.0775344565805393,1.27883583945009,-0.00018889658808083,
53,0.52,-1.18739850220557,-10.1290558447761,-70.4133231954797,1.89962837952768,40.0526056695345,147.164533881365,236.638863913409,12.9646885621428,35.5436427482469,115.992321496605,89.6546956866984,-0.306799814146351,1.18557839370108,10.0948582447889,69.8915393708402,0.00094632337385602,3.64637013378916,25.0396292434593,118.627590108578,0.00127924520536604,0.00453821350814808,0.0944963014354985,1.54366327174603,-0.000225277570500241,
54,0.53,-1.29252593448786,-10.9140958610889,-75.7043943371221,1.96451198581376,41.5352195801495,149.468957105299,232.625456692207,12.6693325405969,36.7071102537971,116.782133089972,82.5655029253701,-0.361317596732136,1.29033087134047,10.8730726932034,75.0805708937481,0.00114244111466737,3.9027715104858,26.2648994583633,121.29714712406,0.00121147856947966,0.0055816932640715,0.114900001715585,1.85905977150757,-0.000267740594341779,
55,0.54,-1.40579527308913,-11.7588711961604,-81.4415874845832,2.01531265799794,43.0406545384832,151.730249793716,228.41173052415,12.3587284629878,37.8781175363536,117.500902260746,75.4612879059426,-0.417400450835912,1.40315058781649,11.7096963014525,80.6962805809753,0.00137582231948191,4.17154484172857,27.51475048887,123.830081767446,0.00119945811371888,0.00684897648792309,0.139389415651503,2.23387055351183,-0.0003170648498507,
56,0.55,-1.52782843889252,-12.6684069428667,-87.6623853376062,2.04651605355505,44.568469274232,153.946382088346,223.995694555024,12.0323176426106,39.0559544432279,118.148644561224,68.3531714049149,-0.474799664698499,1.52464499150386,12.6095039949572,86.7725929999646,0.00165201694441058,4.45292811895708,28.7876159820529,126.213096484205,0.00125838396136225,0.00838457501821735,0.168718435760136,2.67833272966368,-0.000374041034911823,
57,0.56,-1.65929949540836,-13.6481100407345,-94.4050354427338,2.05140797150139,46.1182021651368,156.115312763919,219.375929886241,11.6894166281536,40.2399115118364,118.725481613872,61.2519998305996,-0.533261488276524,1.65547095428197,13.5776077379353,93.3436023350686,0.00197665720015893,4.74714299123511,30.0817920307739,128.43258864566,0.00140503982366126,0.0102411553271177,0.203767631571915,3.20425499467134,-0.00043942473235107,
58,0.57,-1.80093842629048,-14.7037587681814,-101.707473983547,2.02198467595496,47.6893711507246,158.23499463043,214.551576525283,11.3291696190267,41.429280999419,119.231634487745,54.1681043590095,-0.592544053962716,1.79633806638034,14.6194389485235,100.442420645187,0.00235501506926403,5.05439337412879,31.395433929802,130.474636950645,0.00165717212821865,0.0124808958378086,0.245562772385467,3.82520500729542,-0.000513865272369901,
59,0.58,-1.9535347188046,-15.8414733241583,-109.605751027799,1.94895722043131,49.2814736973119,160.303379321882,209.522290801583,10.9504995825682,42.6233578298822,119.667413601437,47.1109938677203,-0.65244284265125,1.94801166286599,15.7407113047153,108.099529479054,0.00279130239635882,5.37486402576317,32.7265528705109,132.324990754663,0.00203229044042431,0.0151770385903811,0.295295166856705,4.55669646922092,-0.000597802788735718,
60,0.59,-2.11794052767932,-17.0676598419345,-118.131790755925,1.82192189353851,50.893986805974,162.318421018501,204.288163380035,10.5520697386339,43.8214404184971,120.033204206937,40.0889637734987,-0.712827116487796,2.11131534982969,16.9473564239249,116.340475412803,0.00328762529100055,5.70871909015844,34.0730127377425,133.96907006659,0.0025456227882222,0.0184156524495218,0.354343592233172,5.41636287098842,-0.000691326576158076,
61,0.6,-2.29507310596603,-18.3889178454434,-127.310277052703,1.62979609062106,52.5263670500018,164.278078513942,198.849585621281,10.1322762731792,45.0228313245905,120.329446274308,33.1085991509935,-0.773689139760669,2.28713271255095,18.2454227009553,125.182710786191,0.00384250126513525,6.05610061029424,35.4325273253204,135.391988497962,0.00320692185059449,0.0222976216151555,0.424297337274985,6.42409772130062,-0.000793990652041849,
62,0.61,-2.48591607598655,-19.8118983393824,-137.154406899409,1.36164376526462,54.1780506216934,166.180314876933,193.207049408566,9.68930497874313,46.2268376692554,120.556607330114,26.1741469051902,-0.83520596711903,2.47640777804124,19.6409249669567,134.631338330849,0.0044488686453565,6.41712701757941,36.8026585142698,136.57861781046,0.00401584926411862,0.0269408667275225,0.506979518180784,7.60213115385548,-0.000904589352128523,
