frame, time,Joint6: JointValue (degree),Joint6: JointVel (degree/s),Joint6: JointAccl (degree/s^2),Joint6: GenForce (N.m),Joint5: JointValue (degree),Joint5: JointVel (degree/s),Joint5: JointAccl (degree/s^2),Joint5: GenForce (N.m),Joint4: JointValue (degree),Joint4: JointVel (degree/s),Joint4: JointAccl (degree/s^2),Joint4: GenForce (N.m),Joint3: JointValue (degree),Joint3: JointVel (degree/s),Joint3: JointAccl (degree/s^2),Joint3: GenForce (N.m),Joint2: JointValue (degree),Joint2: JointVel (degree/s),Joint2: JointAccl (degree/s^2),Joint2: GenForce (N.m),Joint1: JointValue (degree),Joint1: JointVel (degree/s),Joint1: JointAccl (degree/s^2),Joint1: GenForce (N.m),
51,0.5,0.0276100559847967,0.632041281503563,11.1179189859391,-0.000377034950121401,6.46524151192298,45.05305880061,202.55823778783,0.00281387986029968,2.50214863811996,24.1582988826428,198.540909228271,0.00159255121774397,46.38397863803,146.896878054654,39.7466278330014,0.411834118601271,54.3948360598635,202.744660886734,287.489080055579,2.11611567385268,-2.51188257447811,-24.3713845539002,-202.230048833863,2.48102631237958,
52,0.51,0.0346556810284437,0.782568778218144,13.6090823839185,-0.000450683271356222,6.92582041485548,47.1005780741055,204.238389584768,0.00296399116318016,2.75478489918852,26.4205867980981,216.718125127071,0.00193839505049203,47.8535177814814,147.107875299365,27.2957531149288,0.39205081321959,56.4351298010344,205.457904970121,276.911259971959,2.25164180554453,-2.76689142407148,-26.6838820499258,-221.248730979862,2.52841357900002,
53,0.52,0.0433644886208817,0.965752655516641,16.5961708277047,-0.000536178821260036,7.40691038651183,49.1558604292874,205.327039227252,0.00323871438842758,3.03102121507581,28.881754624763,236.099206374693,0.00235001599802029,49.3245497983886,147.195735888824,14.9397828397538,0.373058860706228,58.5019864478271,208.058655774897,265.883974437036,2.38468787975895,-3.04605621539785,-29.2063926038531,-241.645354015297,2.53998362650062,
54,0.53,0.0540928295714775,1.18770640925552,20.1557662832953,-0.000634548059506403,7.90855695634042,51.2124358242474,205.785772765025,0.00366507594910134,3.33288885226723,31.5498038115482,256.460087876271,0.00283521403118391,50.7958465196129,147.160917360692,2.65237605068656,0.355222068536898,60.5942586663265,210.542324325568,254.402554647126,2.51335246173834,-3.35152997565898,-31.9490551567871,-263.222580907645,2.50374161033309,
55,0.54,0.0672620099212299,1.45530412874198,24.3658030094976,-0.000746490678491796,8.43073943576874,53.2635412147943,205.581036156229,0.00426992276112778,3.66247600885008,34.4277476058608,277.409781610608,0.00340010889202855,52.2661813699926,147.003230562261,-9.61651862789461,0.338840004525256,62.7107525367643,212.904161963874,242.455745612634,2.63525980648026,-3.68554525039302,-34.9172566582282,-285.615042233996,2.4055736535159,
56,0.55,0.0833654930257505,1.77608362597044,29.2991927866605,-0.000872133000140501,8.97336856409804,55.3022470495691,204.688691728477,0.00507639547909644,4.02186549443397,37.5110046380814,298.330459652558,0.00404732545724679,53.7343212626077,146.721499460786,-21.9474093426881,0.324085032221487,64.850225387208,215.139139465598,230.022216432953,2.74748934349623,-4.05035382448566,-38.108952315772,-308.225803407228,2.22953015137154,
57,0.56,0.102974559370459,2.15802713822602,35.0138004672157,-0.00101070047647244,9.53628581206381,57.3216673553333,203.100940207722,0.00609823197778471,4.41304284542766,40.7840878197845,318.30860297933,0.00477335460637393,55.1990147423348,146.31315226812,-34.4584007667846,0.310915416776231,67.0113822068871,217.241783370769,217.066444553097,2.84656480026702,-4.44813582654245,-41.5112132604027,-330.151919525915,1.95860887329941,
58,0.57,0.126740960393066,2.60917080495179,41.5378408535128,-0.00116011584795515,10.1192653334796,59.31528482861,200.836206593256,0.00733135828676079,4.83776797649648,44.2166434493037,336.064674664762,0.00556494974292588,56.6589757643993,145.7737620072,-47.3115242016328,0.298965286980943,69.1928702120299,219.205971089069,203.534369801561,2.92857017162124,-4.88087051012797,-45.0960304350416,-350.106050162385,1.57628997220515,
59,0.58,0.155394606228196,3.13699433170647,48.8502136687097,-0.00131655906284007,10.7220198711684,61.2774212618647,197.952256693948,0.00874264699702996,5.2974049708383,47.7591047291093,349.89687356093,0.00639457515263156,58.1128628051942,145.096582833395,-60.7160577625453,0.287422419066526,71.3932712065924,221.024698244461,189.349687048916,2.98948482939048,-5.35016224480653,-48.8156136338301,-366.349472982244,1.06909029971348,
60,0.59,0.189733906729607,3.74755890745213,56.8564484564749,-0.00147407208831266,11.3442121731127,63.2038702028326,194.561949480159,0.010256758155975,5.79270879975719,51.3385539143355,357.665729111402,0.00721526109487394,59.5592536604449,144.272169411095,-74.9253693177754,0.274922773909332,73.6110916049156,222.689851031659,174.412320107839,3.02583696830048,-5.85701922678221,-52.5977650986219,-376.663720856753,0.430321808625475,
61,0.6,0.230606258710277,4.44440544982965,65.3631078946512,-0.00162435204462003,11.9854734934298,65.0926745309385,190.849387520451,0.0117438372080584,6.32357582496506,54.8558250560522,356.85866390257,0.00795580730299918,60.9966174039352,143.288216339975,-90.2226081732333,0.259515793652691,75.8447504382054,224.192042746635,158.601396606029,3.03573107588404,-6.40159045020688,-56.3423712817795,-378.401708166514,-0.335025987466407,
62,0.61,0.278876661456284,5.22730515038546,74.0567637550739,-0.00175693026304624,12.6454302948035,66.9449698769919,187.081732403468,0.0130133989214579,6.88877756909316,58.1853304721228,344.781491424351,0.00851810240813072,62.4232865831392,142.129798365177,-106.890212951032,0.238778728373272,78.0925664027139,225.520602109105,141.785605898416,3.02017079102065,-6.9828794474382,-59.920554908414,-368.668959329196,-1.20488474024551,
63,0.62,0.335383903710055,6.09106654301246,82.4973806703576,-0.0018599425542695,13.3237390606161,68.7657283222363,183.609089033513,0.0138220388052647,7.48571359260712,61.1793394793435,318.91650770922,0.00877918849324425,63.8374346232941,140.780200772241,-125.160005389791,0.210162051944511,80.3527459894298,226.663818937474,123.843543254204,2.98435435479278,-7.59847056777324,-63.1783408055628,-344.680402432041,-2.13556929325833,
64,0.63,0.400886404627862,7.02471932779702,90.1382700913194,-0.00192160341646517,14.0201270147099,70.5641490260665,180.84312592104,0.0139026064447622,8.11023571358889,63.6781408265451,277.450807480555,0.00860107007492339,65.2370650524481,139.222463154346,-145.146060135592,0.171601864204196,82.6233757611479,227.609539870286,104.694678047636,2.93832607000875,-8.24432155870966,-65.9464590167321,-304.303466290102,-3.06029025954551,
65,0.64,0.476003367851682,8.0114543596465,96.3826306914516,-0.00193227054118123,14.7344337531208,72.3534038902195,179.207059485652,0.0130174710187037,8.75660510440974,65.526358711863,219.905897066787,0.00785030657023512,66.620019622986,137.441587762046,-166.771985796734,0.122318057805094,84.9024224955291,228.346142334938,84.337357841904,2.89621643102593,-8.91468763885786,-68.0567788295806,-246.724255112124,-3.8932067465118,
66,0.65,0.561160467478098,9.02962484091109,100.677136574953,-0.00188666785189182,15.4666461330637,74.1495217521078,179.057814302328,0.0110274085648991,9.41763685955081,66.5936466560104,147.70422573682,0.00642639344840636,67.9840106494664,135.427100043632,-189.715217504163,0.0635526200002253,87.1877446319394,228.863794563119,62.8844243894781,2.87357740239014,-9.60223738185304,-69.3637714121402,-173.072229895651,-4.54059807394626,
67,0.66,0.656551219815475,10.054862387491,102.626393367407,-0.00178557682854007,16.216917606143,75.969419618283,180.595331185118,0.00795407601070647,10.0850569909446,66.795644675034,64.4375284355823,0.00429308149925981,69.3266783794994,133.175384672403,-213.396929354141,-0.00111369293414121,89.4771168113891,229.155765170943,40.5823016306137,2.88315965415256,-10.2983921208203,-69.7669014355386,-86.7579061551638,-4.91823763860867,
68,0.67,0.762123899036372,11.0629854375963,102.094982775364,-0.0016363111465972,16.9855648614179,77.8284146395764,183.788285684999,0.00400714342542689,10.7500471642837,66.109644724339,-24.3749272485014,0.00150221242881558,70.6456676963781,130.691108140106,-237.039137910465,-0.0661643808694715,91.7682663736063,229.219448235468,17.8000650093451,2.93057349780441,-10.9938699482146,-69.228173710675,6.70914381084034,-4.97066118995812,
69,0.68,0.877598824798137,12.0330400001153,99.2579796827421,-0.00145165769226737,17.7730394789246,79.737826456089,188.349392382177,-0.000443923253137691,11.4038981400884,64.5800487499686,-112.09298241479,-0.00180111900807962,71.9387121464876,127.987205595648,-259.787544795148,-0.125275449479047,94.0589173343958,229.056793715263,-5.01618338681253,3.01184101435813,-11.6793577357339,-67.7794931335268,100.500972958907,-4.68566737348351,
70,0.69,1.00251347434726,12.9497077623118,94.5750339910392,-0.0012475555580302,18.5798788889231,81.7033322021106,193.77917130046,-0.00494929223357635,12.0386567989152,62.311630220771,-192.14003770123,-0.00539782002820437,73.2037100539663,125.08333984015,-280.868421913535,-0.172792279159085,96.3468349918707,228.673998503939,-27.4137752860852,3.11420824976295,-12.3461938011453,-65.5173640451217,187.678591060673,-4.09813584325329,
71,0.7,1.13628603248188,13.8045271030381,88.69344702168,-0.00104026635308678,19.4066465870406,83.7244998017656,199.468597005595,-0.00907993439214039,12.6476515912481,59.4525911850848,-259.188747326696,-0.00903423188054362,74.4387791304601,122.003243774042,-299.728550459737,-0.204972155616588,98.6298640460839,228.080552594381,-49.0067320317798,3.219952010378,-12.9869395182684,-62.5865782259303,262.445119307513,-3.28139297468938,
72,0.71,1.27828446781598,14.5957938810672,82.3150371417319,-0.000843895586310211,20.2538738035321,85.7955118229428,204.824887634432,-0.0125119667784654,13.2258179277609,56.1724538735413,-309.96382413899,-0.0124686885416322,75.6422819506005,118.771680990334,-316.113050089649,-0.220541248709393,100.905955113472,227.287928359704,-69.5281536621381,3.31140131403627,-13.5957527368921,-59.1578633481687,321.037704728173,-2.32963918720826,
73,0.72,1.42788904820374,15.3274199188324,76.072301296185,-0.000668847926777772,21.1220129633397,87.9067194643722,209.377405803226,-0.0150680786294176,13.769801207164,52.6405690912503,-343.460823394858,-0.0155100254869422,76.8128222956633,115.411762914799,-330.064031968141,-0.220483174502765,103.173177819362,226.308260454448,-88.8482581856272,3.37504789937803,-14.1685327904132,-55.4054738892335,362.027418579502,-1.33816009206813,
74,0.73,1.584540285434,16.0072476072394,70.447422356645,-0.000521357776051583,22.0114086392198,90.046500373208,212.835077169994,-0.0167131271195372,14.2778670513377,49.0095507820723,-360.631018044426,-0.0180381628157389,77.9492185981801,111.943099967965,-341.855320549116,-0.207315601491661,105.429721833122,225.153287131104,-106.959643208527,3.40349177882502,-14.7028615735676,-51.4893747751647,386.055556604088,-0.387598997147936,
75,0.74,1.74776940614825,16.6453103082144,65.7441106920743,-0.000403877752775063,22.9222865846479,92.2029547548967,215.090985667688,-0.0175191084059937,14.7496791780014,45.4054517850826,-363.754995255615,-0.020005430697549,79.0504637457389,108.380915845714,-351.896979329881,-0.184233146104399,107.673889213407,223.833678653068,-123.942293712185,3.3952294352292,-15.1977995003668,-47.5441633274342,395.222818900296,0.464501148277035,
76,0.75,1.91721263299196,17.2523719287353,62.1020846577337,-0.000315950492537836,23.8547576774791,94.3651647971234,216.18883692509,-0.0176199614688068,15.1860117776102,41.9242794817083,-355.75842600037,-0.0214239544188909,80.1156803229443,104.735981375851,-360.64274325133,-0.154406701578601,109.90408197978,222.358743646714,-139.923450415545,3.35311234210091,-15.6536044013207,-43.6745506591761,392.392028007426,1.18507569191232,
77,0.76,2.09261293134819,17.8388892222244,59.5351406547713,-0.00025521190942264,24.8088318919853,96.523943377289,216.27260661416,-0.0171716358501136,15.5884520981124,38.6331956191676,-339.648590918748,-0.022346745988436,81.144078172242,101.01509597876,-368.52069284065,-0.120558973905669,112.11878828211,220.736423845656,-155.04346129107,3.2824361763212,-16.071431821038,-39.955839254448,380.596040685884,1.76208145890942,
78,0.77,2.27381352817326,18.4143942234772,57.9751902484547,-0.000218289141109516,25.784437434058,98.6721364019615,215.537034178716,-0.0163244403746151,15.9591302529465,35.5744522098872,-318.144755747576,-0.0228488961952448,82.1349183364221,97.221841335719,-375.892955069577,-0.0847981873888242,114.316569488194,218.973464760934,-169.432567600303,3.18931434163917,-16.4530568770875,-36.4374411454965,362.636002716099,2.19886577255487,
79,0.78,2.4607470353762,18.9872155027447,57.310999801789,-0.000201482763674688,26.7814411814484,100.804604109824,214.188792056922,-0.0152080170133299,16.3004950223704,32.7704271535616,-293.494404264367,-0.0230125193846671,83.0874849843299,93.3573967490205,-383.040356519349,-0.0486280917306471,116.496049438208,217.075664544859,-183.198627688163,3.0795946141174,-16.800639215411,-33.1477392638598,340.869648257806,2.50839994706062,
80,0.79,2.65342304587546,19.5644340781373,57.4169077073975,-0.000201216689256826,27.7996678772803,102.918010207511,212.421085845176,-0.0139259491133753,16.6151406635952,30.2286550633005,-267.42762641685,-0.0229165816688146,84.0010652267485,89.4212872977185,-390.164009705995,-0.0130478214458069,118.655906281378,215.048133020277,-196.423223335897,2.95829994938673,-17.1165381317366,-30.0991113848177,317.145129763802,2.7084983692316,
81,0.8,2.85191606115482,20.1519798276332,58.1712629583743,-0.000214290687276825,28.8389166985128,105.010521958483,210.400133786868,-0.0125563243401225,16.9056813000911,27.9462507556791,-241.195122571079,-0.0226311636380436,84.8749358017472,85.4120046503787,-397.396008345388,0.0213215370824448,120.794866781065,212.895522169706,-209.163017643197,2.82945167339156,-17.4031757494711,-27.2924458744142,292.825931992694,2.81838945895134,
82,0.81,3.05635477823898,20.7547972411367,59.4665044705221,-0.000237988433987973,29.8989746849052,107.081490919056,208.260290644848,-0.011155234208153,17.1746654021375,25.9134908459336,-215.645559144637,-0.0222150486128517,85.7083552578454,81.3274866298826,-404.813443159725,0.0541193041525314,122.911702705246,210.622211524849,-221.453736082093,2.6961185624214,-17.6629414850001,-24.7208632703102,268.861184838923,2.85655337351045,
83,0.82,3.26691317440251,21.3770332398284,61.2133641237053,-0.000270092026682666,30.9796270577446,109.131154591993,206.104552858266,-0.00976121719875385,17.4245217574621,24.1165433109122,-191.312973860135,-0.0217154666658287,86.5005602669607,77.165467151334,-412.452232223653,0.0851512053468448,125.005228829887,208.232445830033,-233.314979483753,2.56057000130955,-17.8981294927815,-22.3725995306697,245.870264313808,2.83955019182783,
84,0.83,3.48380345705183,22.0222191915569,63.3414052311794,-0.000308843317472227,32.0806647462044,111.160377881171,204.007881727716,-0.00839954517004472,17.657528868801,22.5394474515772,-168.498040090398,-0.0211690431148201,87.2507648787706,72.9237189201276,-420.319057929991,0.114321317765194,127.074302097672,205.730429677467,-244.754841979551,2.42445602025362,-18.1109010544228,-20.2331334716241,224.223882443897,2.78153302396671,
85,0.84,3.70727074070039,22.6934329435669,65.7975502480285,-0.000352880235050184,33.201889554417,113.17043970107,202.021621002446,-0.00708586680280678,17.8758009851236,21.1654867787097,-147.336174569271,-0.0206032874358607,87.9581617669373,68.6002132348924,-428.400862393891,0.141586471604253,129.11782153889,203.120386735752,-255.773856907104,2.28897356626184,-18.3032650000292,-18.2866909784714,204.113446347382,2.69418718979616,
86,0.85,3.93758921836016,23.3934353912466,68.543697869146,-0.000401165801251303,34.3431174142889,115.162862616095,200.177992710182,-0.00582908071576144,18.0812854203573,19.9780972255291,-127.850938007278,-0.0200382117535857,88.6219247511471,64.1932188111628,-436.671983749251,0.166927830102431,131.134728641014,200.406591593263,-266.368130940848,2.15500256238765,-18.4770706321914,-16.5172647906162,185.606334493413,2.58690514126976,
87,0.86,4.17505956742072,24.1247811023678,71.5540923752453,-0.000452919819059201,35.5041801280458,117.139279948953,198.494156450659,-0.00463348955746824,18.2757671529774,18.9614344980882,-109.993942765168,-0.0194878546145557,89.2412120782954,59.7013574858032,-445.099291459814,0.190334580234688,133.124007930134,197.593381412945,-276.531704550408,2.0232089455116,-18.6340089465061,-14.9092736994546,168.687821901904,2.46707045155102,
88,0.87,4.42000733960102,24.8899050581822,74.8128039944664,-0.000507558057805138,36.6849259423199,119.101333773899,196.97563203854,-0.00350035621875951,18.4608778171514,18.1007000384226,-93.6735657572417,-0.0189616079127229,89.8151701034491,55.1236304652887,-453.64575000118,0.211795630130307,135.084687593212,194.685153325164,-286.258252999827,1.89411831755733,-18.7756190704503,-13.4479624907507,153.291692829172,2.3403735459104,
89,0.88,4.67278211129996,25.6911886117322,78.3114860996833,-0.000564640618711741,37.8852192303364,121.050597466108,195.619062024943,-0.00242899558138534,18.638107070404,17.3823014893697,-78.7749334261235,-0.018465317289693,90.3429371288701,50.4594251111804,-462.272810750664,0.231296291268208,137.015840022727,191.686352183806,-295.542261088257,1.7681660693702,-18.9032977395759,-12.1196211005612,139.321889894244,2.21111622620394,
90,0.89,4.93375720313361,26.5310079574537,82.0474621945219,-0.000623829418238546,39.104939499349,122.988517304781,194.414377054299,-0.00141752149902424,18.8088149773885,16.7939034318257,-65.1733887459033,-0.0180021649289825,90.823647243981,45.7085093216258,-470.941963440964,0.24881785891487,138.916582205669,188.601452162712,-304.379795930094,1.64572990601805,-19.0183103112839,-10.911681438361,126.667374693251,2.08248416319189,
91,0.9,5.20332980943737,27.4117681717887,86.0221353460235,-0.000684853875442569,40.3439798904168,124.916368622555,193.346459908382,-0.000463346288351395,18.9742445235668,16.3244081966292,-52.743246111236,-0.0175733612104732,91.256434068067,40.8710183501598,-479.61570351469,0.264338721029732,140.786075908678,185.434934733971,-312.768982307652,1.52714985890869,-19.1218023165898,-9.81273415274439,115.212015041629,1.95677979438263,
92,0.91,5.48192140710176,28.3359254692694,90.2396845429787,-0.000747483570646419,41.6022452974262,126.835222951724,192.396408160666,0.00043649271230059,19.1355337069815,15.9638944542508,-41.3632290661536,-0.0171786771870899,91.6404343373981,35.9474372928506,-488.258104700881,0.27783613712204,142.623527632788,182.191264843032,-320.710263386236,1.41273977715966,-19.2148109077627,-8.81249517722624,104.840923482024,1.83561542117298,
93,0.92,5.76997833724742,29.3059998589789,94.7060026245745,-0.000811506616470797,42.8796502010633,128.745923450028,191.542485802222,0.00128512456017974,19.2937268864769,15.7035324144645,-30.9196280206569,-0.0168168490647206,91.9747913047393,30.9385813410363,-496.835131922252,0.289288175747842,144.428188326464,178.874866549281,-328.206509885874,1.3027932578139,-19.2982758093861,-7.90174265596978,95.4443206791379,1.72006995638725,
94,0.93,6.06797247287418,30.3245799514142,99.4278302878129,-0.000876712600386737,44.1761162898164,130.649066570141,190.760839628946,0.00208571472728134,19.4497852194194,15.5354881241996,-21.3079277331289,-0.0164858822559382,92.2586579360401,25.8455751189426,-505.314788320178,0.29867552637537,146.199352856216,175.490098998899,-335.26302454608,1.19758611727388,-19.3730495510074,-7.07223816158943,86.9197095626815,1.61081424595644,
95,0.94,6.37640190115938,31.3943212855482,104.412045122536,-0.000942879134025581,45.4915699225318,132.54498847418,190.026041084276,0.00284138614195262,19.6045961232222,15.4528249065756,-12.4334347145114,-0.0161832780565771,92.491199899496,20.6698319042398,-513.667159930304,0.305983044981672,147.936359241201,172.041233306312,-341.887475999533,1.09737684434177,-19.4399068734888,-6.3166413728423,79.1729227232045,1.50821015237903,
96,0.95,6.6957915611363,32.5179392291352,109.665070776818,-0.00100976123163471,46.8259394742276,134.433755107129,189.311500687195,0.003555172315475,19.7589817591068,15.4494069253385,-4.21127240021412,-0.0159062015415901,92.6715983483224,15.4130331886842,-521.864400041775,0.311200980606449,149.63858766288,168.532430713148,-348.08978654678,1.00240598729761,-19.499553275263,-5.62842407225226,72.1184383321075,1.41238824084597,
97,0.96,7.02669378668544,33.698197250241,115.192377731067,-0.0010770829150966,48.1791525976403,136.315155154285,188.589790866185,0.00422998980398245,19.9137065753272,15.5198077909682,3.43400513878436,-0.0156516053298302,92.7990525019834,10.0771088188885,-529.880680358631,0.314325881704556,151.305459263706,164.967722247377,-353.881991199846,0.912895079599245,-19.5526327111962,-5.00178705455862,65.6792377973352,1.32330830061029,
98,0.97,7.36968871170623,34.9378911582877,120.998053057613,-0.0011445305961811,49.5511334264533,138.188695339604,187.832904016763,0.00486862160939948,20.0694839688922,15.6592257529894,10.5690130517375,-0.0154163205679305,92.8727820322899,4.66421782341016,-537.692125956049,0.315361209740558,152.936434750537,161.3509900036,-359.278080160934,0.829045467346145,-19.599734484489,-4.43158200584695,59.7863909702619,1.24080625706095,
99,0.98,7.72538449952075,36.2398297608354,127.084421700309,-0.00121174791576113,50.9417997416239,140.053597693006,187.012465655299,0.00547370614179947,20.2269821354823,15.863406133376,17.2522390056239,-0.0151971238244665,92.8920292614122,-0.823270046776244,-545.276744293885,0.314317701775215,154.531012819254,157.685950095808,-364.293833134565,0.751037238018078,-19.6413993872086,-3.91323939934405,54.3784930963627,1.16463038248815,
100,0.99,8.09441736243096,37.6068122703555,133.451706186135,-0.00127833182569465,52.3510601191715,141.908798540663,186.099917306418,0.00604772843153089,20.3868291807783,16.1285710956916,23.534779515286,-0.0149907864948522,92.8560611788787,-6.38279208138187,-552.614354180438,0.311213529421746,156.088728417382,153.976137287541,-368.946651150955,0.67902834181945,-19.6781251519767,-3.44270279776166,49.4010348218854,1.09446913965078,
101,1,8.47745134027402,39.0416027167118,140.097715341525,-0.00134382978452284,53.7788110758185,143.752949064918,185.066679884539,0.00659301167493621,20.5496175655231,16.4513565063841,29.4610658407884,-0.0147941117017259,92.7641712843398,-12.0116097166892,-559.686517822315,0.306074302052659,157.609150861363,150.224891274787,-373.25538961263,0.613153927552123,-19.7103712790071,-3.01636954044379,44.8057570966128,1.02997250589454,
